feature,chi2_score,p_value
enterprises,0.007054407761610903,0.933063967604375
generic dld,0.007042899490326935,0.9331184600767363
dld alpha,0.007042899490326935,0.9331184600767363
takes,0.007031761319378628,0.9331712428094765
2471879 added,0.0070257560945522326,0.9331997184665596
2471879,0.0070257560945522326,0.9331997184665596
id 2471879,0.0070257560945522326,0.9331997184665596
avp trojan,0.0070031640512349756,0.9333069556564488
brown account,0.0069975257080258126,0.9333337462144258
207,0.006997427561631884,0.9333342126527239
trojan keylogger,0.0069968802051082,0.9333368140114138
mail directory,0.0069675923364751246,0.9334761568424645
booked,0.006951625238739519,0.9335522476945519
layer,0.006950858230604793,0.9335559050687539
opinion,0.006946116737763098,0.9335785187458604
2188295 added,0.006913272660375178,0.9337353763669154
2188295,0.006913272660375178,0.9337353763669154
id 2188295,0.006913272660375178,0.9337353763669154
receiver,0.00690256006673157,0.9337866189671796
appealing,0.006891537711864527,0.9338393850873732
instructions,0.00687627392375198,0.9339125259672255
backdoor ircbot,0.006856511670969,0.9340073440759926
2215320,0.006846975117655028,0.9340531491038087
id 2215320,0.006846975117655028,0.9340531491038087
transaction management,0.0068405045944117775,0.9340842459706508
von,0.006830299777269082,0.9341333196926278
new fresh,0.006828027461470998,0.934144252005748
continuation,0.0068212379014466334,0.9341769280985281
smooth continuation,0.0068212379014466334,0.9341769280985281
2435282,0.006799656099910056,0.9342809036466941
id 2435282,0.006799656099910056,0.9342809036466941
initiate,0.006796569534950757,0.9342957874908796
malware bitdefender,0.006775979201814875,0.9343951641143807
win32 malware,0.006775979201814875,0.9343951641143807
wilson trust,0.006763957922967176,0.9344532535790329
2354695,0.006758401085466002,0.9344801230036971
id 2354695,0.006758401085466002,0.9344801230036971
edt,0.006740913187686233,0.934564756296419
x64,0.006737411516655393,0.9345817160314482
2427443,0.006736252488908523,0.9345873305582072
id 2427443,0.006736252488908523,0.9345873305582072
gut,0.006730925205517101,0.9346131430776973
255,0.0067308618459815985,0.934613450138298
2312080,0.006729350436202336,0.9346207753454987
2312080 added,0.006729350436202336,0.9346207753454987
id 2312080,0.006729350436202336,0.9346207753454987
adams reaching,0.006718580267730092,0.9346729980998283
252,0.006711304052724387,0.934708303109611
form,0.0066924026198714095,0.9348001051118315
detected worm,0.006675273134137003,0.9348834137719298
tomorrow,0.006647512250834921,0.9350186566990671
2347960,0.0066454391752057106,0.9350287675157971
id 2347960,0.0066454391752057106,0.9350287675157971
2347960 added,0.0066454391752057106,0.9350287675157971
seamless,0.006625306975704771,0.9351270390849389
trojan eggdrop,0.0066164335422499755,0.9351704008093079
cities,0.006613053538230164,0.9351869255406478
id 2353585,0.0066026261603892395,0.9352379314602405
2353585,0.0066026261603892395,0.9352379314602405
upload malware,0.0065706127422707865,0.935394780145351
malware submission,0.0065706127422707865,0.935394780145351
sender upload,0.0065706127422707865,0.935394780145351
weekday,0.006560319770322788,0.9354452918969489
decoration,0.0065556667044627,0.9354681394523949
deleting,0.00654300264075035,0.9355303640994374
et bitdefender,0.006541584848976171,0.9355373341649136
en_us,0.006533961645066787,0.9355748239572487
onlinegames nta,0.006533787269519706,0.9355756817679175
nta bitdefender,0.006533787269519706,0.9355756817679175
nta,0.006533787269519706,0.9355756817679175
2440323,0.006505657210344067,0.9357142139511718
id 2440323,0.006505657210344067,0.9357142139511718
copies,0.006500982498042426,0.9357372647099342
extend helping,0.006481495753476512,0.9358334427942225
farfli,0.006480283975705479,0.9358394284042699
internal,0.006466408319802311,0.9359080077859769
want share,0.00645433971745084,0.9359677161824591
id 2428364,0.006451618746523494,0.9359811857170345
2428364,0.006451618746523494,0.9359811857170345
rue,0.006447092946037713,0.9360035959745703
id 2519419,0.006444392499650177,0.9360169714574266
2519419 added,0.006444392499650177,0.9360169714574266
2519419,0.006444392499650177,0.9360169714574266
asked,0.006439061858856558,0.9360433827421175
long term,0.006424620719514935,0.9361149883897061
showcase,0.006422750341670391,0.9361242684841228
id 2534487,0.006406047156248108,0.9362072036302886
2534487 added,0.006406047156248108,0.9362072036302886
2534487,0.006406047156248108,0.9362072036302886
require verify,0.006401014537082233,0.936232213065228
head,0.006395727143784967,0.9362584992525776
food medical,0.006395039008928199,0.936261921107571
precautionary,0.0063937589997128605,0.9362682866405195
undertaking,0.006381428245120973,0.9363296408102505
00 18,0.006360897389523603,0.9364319287481585
711,0.0063602071348013,0.9364353705896317
17 added,0.006336795314249431,0.9365522212778082
agree,0.006334384843168456,0.9365642645000949
id 2198765,0.0063310806362931096,0.9365807767626171
2198765,0.0063310806362931096,0.9365807767626171
2198765 added,0.0063310806362931096,0.9365807767626171
2420712 added,0.006327874789043557,0.9365968016331211
id 2420712,0.006327874789043557,0.9365968016331211
2420712,0.006327874789043557,0.9365968016331211
measure,0.006306888254257889,0.93670180678245
persons,0.006289560954307641,0.9367886356922662
com new,0.006284715835014299,0.9368129366171751
transaction come,0.006280195751838483,0.9368356158082893
backdoor generic,0.006263463757510768,0.9369196389333955
roh bitdefender,0.006262432636887176,0.9369248206081298
dropper roh,0.006262432636887176,0.9369248206081298
roh,0.006262432636887176,0.9369248206081298
ql,0.0062553798007653144,0.936960274633371
banload ql,0.0062553798007653144,0.936960274633371
ql bitdefender,0.0062553798007653144,0.936960274633371
2429548 added,0.006251001193448359,0.9369822956506804
2215320 added,0.006236252687204816,0.9370565264127173
2461740,0.006219097384242366,0.937142982040267
2461740 added,0.006219097384242366,0.937142982040267
id 2461740,0.006219097384242366,0.937142982040267
investing,0.006218766609963656,0.9371446501840033
710,0.006195422949296198,0.9372624886765455
foreign,0.006194117933772494,0.9372690829652675
2354461,0.00619153227879914,0.9372821504342657
id 2354461,0.00619153227879914,0.9372821504342657
2453157,0.006174263342678884,0.9373694952477158
id 2453157,0.006174263342678884,0.9373694952477158
2453157 added,0.006174263342678884,0.9373694952477158
2466895 added,0.00617243337752987,0.9373787582541968
id 2466895,0.00617243337752987,0.9373787582541968
2466895,0.00617243337752987,0.9373787582541968
2354695 added,0.006158005328113001,0.9374518392968286
understood,0.006152341863902101,0.9374805494497573
accurate information,0.006139865565677725,0.9375438432711888
hourly,0.006126871540709121,0.9376098324081974
07 10,0.006124026792251644,0.9376242886313951
vbs,0.006113692416321295,0.9376768335135836
id 2388287,0.006105153272133049,0.9377202843061685
2388287,0.006105153272133049,0.9377202843061685
2388287 added,0.006105153272133049,0.9377202843061685
date tue,0.006103941143345198,0.9377264546095544
eh,0.006075865167160514,0.9378695473568588
tolerance,0.006074701306033475,0.9378754862940636
oitc submission,0.006053639899285234,0.9379830572634718
sender oitc,0.006053639899285234,0.9379830572634718
oitc,0.006053639899285234,0.9379830572634718
id 2218397,0.006048808656349753,0.9380077593318337
2218397,0.006048808656349753,0.9380077593318337
initiate verification,0.006044544025185592,0.9380295725713624
trojan generic,0.006043605140717227,0.9380343759282899
trojan banker,0.006035720346231812,0.9380747295600804
like make,0.006027982313618251,0.9381143578680858
draw selected,0.006021499710451776,0.9381475765251742
hassle,0.0060119581325947455,0.9381965029587707
2212203,0.005995418018720219,0.9382814084775862
id 2212203,0.005995418018720219,0.9382814084775862
actively,0.005987558993270871,0.9383217925752891
barriers,0.005985924422407643,0.9383301952694199
win32 worm,0.0059812282446159385,0.9383543429192625
2515647 added,0.005975778538261431,0.938382377155167
unit,0.005969713029085394,0.9384135943132383
ish,0.005969172944711227,0.9384163747212156
disruptions account,0.00596657912469899,0.9384297297276184
agent aghh,0.0059500715693529375,0.9385147920022123
aghh,0.0059500715693529375,0.9385147920022123
aghh bitdefender,0.0059500715693529375,0.9385147920022123
finds curious,0.005939474620466899,0.9385694599053439
exceptions,0.0059205363628576785,0.9386672815572552
record success,0.005912065744101908,0.9387110857204474
2518985 added,0.005890398068557959,0.9388232797628434
2518985,0.005890398068557959,0.9388232797628434
id 2518985,0.005890398068557959,0.9388232797628434
2353585 added,0.005880693190459389,0.9388735983909571
anthony,0.005878790672345391,0.9388834676140327
finds jennifer,0.005822076317479602,0.9391784118502163
174,0.005811325844344972,0.9392344825836545
brings joy,0.005763935403437795,0.9394822787354197
queries,0.00575987119470075,0.9395035773774165
2440323 added,0.0057531699216235065,0.9395387121670478
led,0.005737275267641256,0.9396221302603643
yodabased bitdefender,0.005714549086153705,0.9397416036109977
yodabased,0.005714549086153705,0.9397416036109977
packer yodabased,0.005714549086153705,0.9397416036109977
onlinegames nyj,0.005709380176756442,0.9397688103132994
nyj,0.005709380176756442,0.9397688103132994
nyj bitdefender,0.005709380176756442,0.9397688103132994
gesendet,0.005691315920609021,0.9398639894549526
2364572 added,0.005683352882644645,0.9399059943116653
id 2364572,0.005683352882644645,0.9399059943116653
2364572,0.005683352882644645,0.9399059943116653
sustainable development,0.005682772241442574,0.9399090583390047
cover,0.005679884851313141,0.9399242973541114
id 2437983,0.005657088991521314,0.9400447459641083
2437983,0.005657088991521314,0.9400447459641083
patients,0.00565605389838951,0.940050220969433
adware,0.005652742848769331,0.9400677377674114
lmir aii,0.005649276425940658,0.9400860820816799
aii,0.005649276425940658,0.9400860820816799
pws lmir,0.005649276425940658,0.9400860820816799
lmir,0.005649276425940658,0.9400860820816799
aii bitdefender,0.005649276425940658,0.9400860820816799
let embark,0.0056490915123172045,0.9400870608038159
id 2405495,0.005642492800392385,0.9401219974202898
2405495 added,0.005642492800392385,0.9401219974202898
2405495,0.005642492800392385,0.9401219974202898
yqa,0.005639395881805549,0.9401384010151982
generic hupigon,0.005639395881805549,0.9401384010151982
hupigon yqa,0.005639395881805549,0.9401384010151982
2521673,0.005638385483063323,0.9401437538218429
id 2521673,0.005638385483063323,0.9401437538218429
2521673 added,0.005638385483063323,0.9401437538218429
drweb trojan,0.0056224375936981385,0.9402283052000749
id 2473312,0.00561124361753436,0.9402877246690777
2473312,0.00561124361753436,0.9402877246690777
2473312 added,0.00561124361753436,0.9402877246690777
skype,0.005602321154095037,0.9403351292738324
starting new,0.005596795711970502,0.9403645047080039
disruptions,0.0055963778533078936,0.9403667268027432
2354461 added,0.005576098990757482,0.9404746664679988
backdoor pcclient,0.005574200295742641,0.9404847828771263
air,0.005561035589786869,0.9405549732580696
2218397 added,0.0055584295542647,0.9405688777834229
2385425,0.005523577716486525,0.9407551460433136
2385425 added,0.005523577716486525,0.9407551460433136
id 2385425,0.005523577716486525,0.9407551460433136
added worm,0.005520101889903087,0.9407737552225081
id 2429262,0.005502301585838538,0.9408691484916339
2429262,0.005502301585838538,0.9408691484916339
2429262 added,0.005502301585838538,0.9408691484916339
contribute advancing,0.005502087527824712,0.9408702965892084
advancing,0.005502087527824712,0.9408702965892084
2131864,0.005500458434122832,0.9408790349495082
id 2131864,0.005500458434122832,0.9408790349495082
2131864 added,0.005500458434122832,0.9408790349495082
id 2328248,0.005490834824775862,0.940930681976694
2328248,0.005490834824775862,0.940930681976694
friends family,0.005479006969608001,0.9409942209082098
anv,0.005453592001203981,0.9411309831564483
anv bitdefender,0.005453592001203981,0.9411309831564483
banker anv,0.005453592001203981,0.9411309831564483
ld,0.005450449731956072,0.9411479144765128
2490210 added,0.005446313810612768,0.9411702073205546
2490210,0.005446313810612768,0.9411702073205546
id 2490210,0.005446313810612768,0.9411702073205546
affected conflict,0.005445870630463243,0.9411725965907529
2432483,0.0054333344905082995,0.9412402218885687
id 2432483,0.0054333344905082995,0.9412402218885687
2292415,0.005432492266826819,0.9412447680136669
2292415 added,0.005432492266826819,0.9412447680136669
id 2292415,0.005432492266826819,0.9412447680136669
austin,0.0054165677356168805,0.9413307916625322
21 added,0.005414791978098861,0.9413403921047399
38,0.005413693492981016,0.9413463317388792
filled,0.005409292854059363,0.941370132572155
generate,0.005404472264788489,0.9413962158788861
2442716,0.005400698000870794,0.9414166458791219
id 2442716,0.005400698000870794,0.9414166458791219
compelling,0.005387230286265801,0.9414896048573843
2212203 added,0.005373031798554601,0.9415666220250205
1545,0.005354706547388218,0.9416661754768265
handpicked,0.005346125619130844,0.9417128509538665
added best,0.005342088546897675,0.9417348234076511
2428364 added,0.0053354110046000295,0.941771185398812
finds samantha,0.005335383680984634,0.9417713342342257
2054027 added,0.005322748327947874,0.9418402018077778
id 2054027,0.005322748327947874,0.9418402018077778
2054027,0.005322748327947874,0.9418402018077778
difference support,0.005317735354768146,0.9418675472213446
make informed,0.005316214355445116,0.9418758467268631
2389478 added,0.0052944956267240995,0.9419944878986128
2389478,0.0052944956267240995,0.9419944878986128
id 2389478,0.0052944956267240995,0.9419944878986128
spy agent,0.005289515234061775,0.9420217283548772
broadcast,0.005279139946355522,0.9420785178389574
envelope,0.005261780688083124,0.942173659918234
time long,0.005253875289684321,0.9422170398583569
2433711,0.005245281437538404,0.9422642348416685
id 2433711,0.005245281437538404,0.9422642348416685
id 2512610,0.005240510431692173,0.9422904526223804
2512610 added,0.005240510431692173,0.9422904526223804
2512610,0.005240510431692173,0.9422904526223804
randomly,0.005230029348501577,0.9423480907582389
randomly selected,0.005230029348501577,0.9423480907582389
downloader small,0.005227332679463932,0.9423629298134502
stration,0.005218448200935788,0.9424118459842991
secure environment,0.005210628647676879,0.9424549335322558
downloader codec,0.005193369209605894,0.9425501522083378
codec bitdefender,0.005193369209605894,0.9425501522083378
codec,0.005193369209605894,0.9425501522083378
2435081,0.0051837147054761435,0.9426034845609139
id 2435081,0.0051837147054761435,0.9426034845609139
reversed,0.005177907027861448,0.9426355907467947
currently seeking,0.0051772022671237004,0.9426394880583949
701,0.005172206305062238,0.9426671232683989
02 0000,0.005170199223080416,0.9426782292380964
upcoming social,0.00515997889395612,0.9427348159564821
damage,0.0051582147145481285,0.9427445893569361
asking,0.0051509495994561515,0.9427848551776246
dedicated promoting,0.005149430964518662,0.942793275592055
2355404,0.005135540996126653,0.9428703496433686
id 2355404,0.005135540996126653,0.9428703496433686
significance,0.005116571084681299,0.9429757812372375
hiring,0.005113364251151065,0.9429936236811202
receive amazing,0.0051082810550555965,0.9430219175109121
invalid,0.005088530716112035,0.9431319853689766
generic zlob,0.005086281750845006,0.9431445323687925
id 2387418,0.005083896568254037,0.943157842373239
2387418 added,0.005083896568254037,0.943157842373239
2387418,0.005083896568254037,0.943157842373239
royal,0.0050804878205354415,0.9431768696136603
2428366,0.005074986968049066,0.9432075882792151
id 2428366,0.005074986968049066,0.9432075882792151
2522768 added,0.005070929326835775,0.9432302582781119
2522768,0.005070929326835775,0.9432302582781119
id 2522768,0.005070929326835775,0.9432302582781119
copyright 1997,0.005067865958004436,0.9432473793273038
qn bitdefender,0.005062390864122429,0.9432779923732639
qn,0.005062390864122429,0.9432779923732639
dnschanger qn,0.005062390864122429,0.9432779923732639
sensitive opportunity,0.00506225518463968,0.9432787512129728
replied,0.005050016123965538,0.9433472449636827
make money,0.005049796694624558,0.9433484737221589
id 2379643,0.005037376884918282,0.9434180658538863
2379643 added,0.005037376884918282,0.9434180658538863
2379643,0.005037376884918282,0.9434180658538863
click make,0.005027372210661481,0.9434741879428387
2211453,0.005010882164225169,0.9435668129173064
id 2211453,0.005010882164225169,0.9435668129173064
share wonderful,0.0049944220078296355,0.9436594228797763
feebs,0.004985928267910605,0.9437072712959792
save lives,0.004980557537061701,0.9437375477733564
commitment maintaining,0.00496833955987728,0.943806485474725
pound,0.004961412025279887,0.9438456106676991
id 2434396,0.004958254064890557,0.9438634552426073
2434396,0.004958254064890557,0.9438634552426073
values,0.004953921435706517,0.9438879467718172
visit fraud,0.00494916464376921,0.943914848410851
2215118,0.004935979496628455,0.9439894838980624
id 2215118,0.004935979496628455,0.9439894838980624
id 2357675,0.004925498647264364,0.9440488830028425
2357675,0.004925498647264364,0.9440488830028425
2357675 added,0.004925498647264364,0.9440488830028425
2328248 added,0.004925095514585804,0.9440511689823867
zbot,0.004921549678530054,0.9440712798354094
trojan zbot,0.004921549678530054,0.9440712798354094
account account,0.004918582603177459,0.9440881137375179
win32 banload,0.004908637500413588,0.9441445751938737
jessica congratulations,0.004901635341431558,0.9441843631269327
2438069,0.004897810086704456,0.9442061111969149
id 2438069,0.004897810086704456,0.9442061111969149
overnight,0.004897181619292981,0.9442096850962243
byte,0.004891004283167387,0.9442448259634564
agkk bitdefender,0.0048872611844161095,0.944266130092451
agkk,0.0048872611844161095,0.944266130092451
agent agkk,0.0048872611844161095,0.944266130092451
confirm refund,0.004885773894366388,0.9442745973918165
link sign,0.004885002691200232,0.9442789884427814
id 2431358,0.004881952565608427,0.944296358560367
2431358,0.004881952565608427,0.944296358560367
2459866,0.0048545399158790355,0.9444527158449535
2459866 added,0.0048545399158790355,0.9444527158449535
id 2459866,0.0048545399158790355,0.9444527158449535
2442716 added,0.004843510877169985,0.9445157487924016
id 2435076,0.004840790083641418,0.9445313097047159
2435076,0.004840790083641418,0.9445313097047159
information covid,0.00483024406410249,0.9445916666459452
deemed,0.004829392848923765,0.9445965412039247
19 added,0.0048248271462080425,0.9446226944690701
iuc,0.0048192090390084975,0.9446548931885423
iuc bitdefender,0.0048192090390084975,0.9446548931885423
peed iuc,0.0048192090390084975,0.9446548931885423
heroes thank,0.004816508770978537,0.9446703757823959
malware bdld,0.004801506916864946,0.9447564718133084
bdld,0.004801506916864946,0.9447564718133084
impressed qualifications,0.004792121281718852,0.9448104049559156
belongs,0.004781107438553615,0.9448737620727885
calming,0.004780672368474497,0.9448762663174367
akx,0.0047703327243133605,0.9449358145937268
ldpinch akx,0.0047703327243133605,0.9449358145937268
akx bitdefender,0.0047703327243133605,0.9449358145937268
objectives,0.0047668482362945115,0.9449558971294731
major,0.004761425685618822,0.9449871641907303
effort,0.004742041277162224,0.9450990834899533
id 2133300,0.004739034963996726,0.9451164615412021
2133300,0.004739034963996726,0.9451164615412021
2323787,0.004735273062123842,0.9451382150904434
id 2323787,0.004735273062123842,0.9451382150904434
rootkit,0.004732433564472506,0.945154640501358
soon possible,0.004731057916571352,0.9451625998801106
straight,0.004716971549632224,0.9452441693717428
developmental,0.0047102305091161175,0.9452832477988877
pin,0.004701765786278471,0.9453323583809983
carefully,0.004683538447808254,0.9454382606714661
originally,0.004658909944405601,0.9455816836596993
2507257,0.004652379984801955,0.9456197744251207
2507257 added,0.004652379984801955,0.9456197744251207
id 2507257,0.004652379984801955,0.9456197744251207
id 2465693,0.004648169545051482,0.9456443491368837
2465693 added,0.004648169545051482,0.9456443491368837
2465693,0.004648169545051482,0.9456443491368837
banker ot,0.0046454012065241385,0.9456605129538497
dropped backdoor,0.004634591284247583,0.9457236764752477
03 02,0.004633743005944621,0.9457286361852257
id 2315372,0.004628015875592151,0.9457621334876744
2315372,0.004628015875592151,0.9457621334876744
selected winner,0.0046136788900428185,0.9458460802261905
2432483 added,0.004576820319852909,0.9460625000438754
support relief,0.004576684079576778,0.9460633016168243
support covid,0.004572025297718125,0.9460907188880945
2442614,0.004553323522420428,0.9462009216851739
id 2442614,0.004553323522420428,0.9462009216851739
support manager,0.004547553049606235,0.9462349708730295
cbn bitdefender,0.004520998557038217,0.946391938454766
zlob cbn,0.004520998557038217,0.946391938454766
cbn,0.004520998557038217,0.946391938454766
moves,0.0045123510906530905,0.9464431548257141
2433155,0.0045055818528704555,0.9464832814156405
id 2433155,0.0045055818528704555,0.9464832814156405
amplify,0.004487833013950228,0.946588636733603
2400583,0.004481674148097267,0.9466252440330469
2400583 added,0.004481674148097267,0.9466252440330469
id 2400583,0.004481674148097267,0.9466252440330469
2326730,0.004475727401922968,0.9466606145111486
id 2326730,0.004475727401922968,0.9466606145111486
trojan avkiller,0.004473948450957695,0.9466712000675759
avkiller,0.004473948450957695,0.9466712000675759
weekly,0.004447279053219252,0.946830149082702
2372729,0.004442838567233888,0.9468566607227864
id 2372729,0.004442838567233888,0.9468566607227864
2372729 added,0.004442838567233888,0.9468566607227864
2437983 added,0.00443898056634243,0.9468797054782367
won exciting,0.0044331475320935135,0.9469145666862873
pending status,0.004431650698789183,0.9469235162443905
passion making,0.004413693507332025,0.9470310007742689
trojan bho,0.004413546220038079,0.9470318832839552
fees,0.004403513936747422,0.947092029141216
com looking,0.004398298653733073,0.9471233231543467
psw,0.004390541794188978,0.9471699022451655
trojan psw,0.004390541794188978,0.9471699022451655
multiple,0.0043867310794553065,0.9471928003074661
today free,0.0043841145059116335,0.9472085287239046
2457357,0.004348642324997673,0.9474222215891078
id 2457357,0.004348642324997673,0.9474222215891078
2457357 added,0.004348642324997673,0.9474222215891078
michael brown,0.004317486855103204,0.9476106327306361
matter questions,0.004312669241658222,0.9476398278797676
https urgent,0.004312258780416024,0.9476423160668984
id 2460160,0.004310305566833407,0.9476541579398435
2460160,0.004310305566833407,0.9476541579398435
2460160 added,0.004310305566833407,0.9476541579398435
philosophical,0.004307668525166477,0.9476701499767731
friend,0.004307180188096181,0.9476731119803888
autorun,0.0043024820969901605,0.9477016168247333
2211453 added,0.004300073930102363,0.947716234014424
responsibility,0.004292543645599127,0.9477619681860099
control financial,0.0042922089874647025,0.9477640016218738
2215118 added,0.004284202873682747,0.9478126717940459
949,0.004268152968622915,0.9479103789296579
com message,0.004264751128933816,0.9479311120197795
journey,0.004256318972202531,0.9479825390629208
regarding overdue,0.004245016939367406,0.9480515495536083
2431358 added,0.004240837077004308,0.9480770952614016
icqsmiley,0.004235684028728602,0.948108606113295
pws icqsmiley,0.004235684028728602,0.948108606113295
icqsmiley bitdefender,0.004235684028728602,0.948108606113295
2413091,0.004218001661973465,0.9482168802676298
2413091 added,0.004218001661973465,0.9482168802676298
id 2413091,0.004218001661973465,0.9482168802676298
id 2433022,0.004205313530628391,0.9482947138065173
2433022,0.004205313530628391,0.9482947138065173
difficulties,0.004203072048899612,0.9483084761068894
2426739,0.0041977903045961615,0.9483409196600454
id 2426739,0.0041977903045961615,0.9483409196600454
heartfelt,0.004197527071026046,0.9483425371301716
119,0.004194721075878156,0.9483597820686861
turner tax,0.0041899647691623215,0.9483890263653364
failing,0.004180468684743392,0.9484474632315743
2058302,0.004177581030995397,0.9484652464453037
2058302 added,0.004177581030995397,0.9484652464453037
id 2058302,0.004177581030995397,0.9484652464453037
2433711 added,0.004176071802641065,0.9484745432738911
si bitdefender,0.004172322040900135,0.9484976490663631
delf si,0.004172322040900135,0.9484976490663631
2315372 added,0.004167717947606965,0.9485260334599732
jr,0.0041576967059904334,0.9485878692364832
included,0.004154955261929012,0.9486047982684283
restrict,0.0041527757173266296,0.9486182614472876
2419415 added,0.0041468212655403755,0.9486550605522179
2419415,0.0041468212655403755,0.9486550605522179
id 2419415,0.0041468212655403755,0.9486550605522179
send mails,0.004144714348491707,0.948668087863101
renowned experts,0.004136501156816498,0.9487189027438391
19 vaccines,0.004134725105262144,0.9487298978049283
style,0.004127889595790551,0.9487722367602187
2435282 added,0.004117586170216932,0.9488361224643788
thank considering,0.0041038631544021535,0.9489213358762674
policy copyright,0.004086731363164868,0.949027917192605
tdu,0.0040739081092347786,0.9491078408435554
ldpinch tdu,0.0040739081092347786,0.9491078408435554
tdu bitdefender,0.0040739081092347786,0.9491078408435554
winnings click,0.004065262823877011,0.949161795716465
2215968 added,0.004058065455310735,0.9492067581561158
id 2215968,0.004058065455310735,0.9492067581561158
2215968,0.004058065455310735,0.9492067581561158
pj,0.004051322364306219,0.9492489190316837
deep,0.00402478874031521,0.9494151623605137
process click,0.004023758121061221,0.9494216306689071
zlob abjk,0.004012510922886202,0.9494922737702068
abjk,0.004012510922886202,0.9494922737702068
abjk bitdefender,0.004012510922886202,0.9494922737702068
id 2305452,0.0040066159592915705,0.94952933945364
2305452,0.0040066159592915705,0.94952933945364
2305452 added,0.0040066159592915705,0.94952933945364
2434396 added,0.0040053457833357405,0.9495373295061096
worm feebs,0.004004294495391243,0.9495439436038313
avkiller aw,0.004002121886846702,0.9495576151671787
aw bitdefender,0.004002121886846702,0.9495576151671787
avp submission,0.0039999266513932935,0.9495714328994513
cleaner greener,0.003978326155772292,0.9497075990167926
preserving environment,0.003978326155772292,0.9497075990167926
gmt,0.003975021034017503,0.949728466690698
2411157,0.003972596158324857,0.9497437822611342
id 2411157,0.003972596158324857,0.9497437822611342
2411157 added,0.003972596158324857,0.9497437822611342
qqpass,0.003968728010775195,0.9497682232868395
id 2404779,0.0039441084590645355,0.9499240638506485
2404779,0.0039441084590645355,0.9499240638506485
2404779 added,0.0039441084590645355,0.9499240638506485
receiving message,0.00393650382347722,0.9499722994761538
18 added,0.003929834472000196,0.9500146411791683
2428366 added,0.0039060695194218465,0.9501658117283274
aid assistance,0.0039059013529823892,0.9501668830895201
opportunity apply,0.0039017273238160077,0.9501934825777433
2363595 added,0.003900262461916012,0.9502028209669392
id 2363595,0.003900262461916012,0.9502028209669392
2363595,0.003900262461916012,0.9502028209669392
proud,0.0038977589200274564,0.950218784942759
production,0.003893788984317436,0.9502441100167214
2326730 added,0.0038784764713861155,0.9503419134426415
2323787 added,0.0038722390850207252,0.9503818081535848
sp,0.003854667604457342,0.9504943701868753
equipped,0.0038535061566796003,0.9505018194291603
2374377 added,0.0038318862355385397,0.9506406906156175
id 2374377,0.0038318862355385397,0.9506406906156175
2374377,0.0038318862355385397,0.9506406906156175
sense,0.003831839605509614,0.9506409905585893
2440176,0.0038230717731799497,0.9506974213532492
id 2440176,0.0038230717731799497,0.9506974213532492
2414229,0.0038226135987744717,0.9507003720023012
2414229 added,0.0038226135987744717,0.9507003720023012
id 2414229,0.0038226135987744717,0.9507003720023012
retention,0.003822309790252758,0.9507023286309556
2416594 added,0.003820286816051565,0.9507153592533188
id 2416594,0.003820286816051565,0.9507153592533188
2416594,0.003820286816051565,0.9507153592533188
play crucial,0.003819384433524196,0.9507211729040911
invoice requires,0.003810412656820747,0.9507790116284597
brian foster,0.003810291989873896,0.9507797900026292
rbot,0.0038062306112197474,0.950805995550274
backdoor rbot,0.0038062306112197474,0.950805995550274
award,0.003795811762168233,0.9508732861482435
signed,0.00379388444002278,0.9508857439995152
difference visit,0.003793635348262039,0.9508873543140147
survey,0.0037909909774524477,0.9509044527678377
2446416,0.0037894859748145186,0.9509141867606518
id 2446416,0.0037894859748145186,0.9509141867606518
outstanding invoices,0.003788687649863948,0.9509193509207969
2435665,0.0037845431151076574,0.9509461696390414
id 2435665,0.0037845431151076574,0.9509461696390414
matthew johnson,0.0037809063745234605,0.9509697146351521
mar,0.0037681374598348555,0.9510524733245053
zgq bitdefender,0.003767259553141966,0.9510581684357232
hupigon zgq,0.003767259553141966,0.9510581684357232
zgq,0.003767259553141966,0.9510581684357232
dldg,0.003766262047847661,0.9510646402092826
uniquely,0.003755443820868957,0.9511348837562509
ciy,0.0037397532703197923,0.9512369443698732
banker ciy,0.0037397532703197923,0.9512369443698732
ciy bitdefender,0.0037397532703197923,0.9512369443698732
time running,0.0037312112017109135,0.9512925973858573
tower,0.0037168504680052256,0.9513863042921581
2431282,0.00371011583494839,0.9514303118174032
id 2431282,0.00371011583494839,0.9514303118174032
mini,0.0036936652166223143,0.9515379774062019
drweb submission,0.003691773337104458,0.9515503747468367
controlled,0.00368760751124664,0.951577684327013
2431836,0.003685735232234238,0.9515899633234852
id 2431836,0.003685735232234238,0.9515899633234852
action review,0.0036842259821406147,0.9515998637406139
olivia hope,0.003674166277093811,0.9516659057103236
worm stration,0.003666350884983232,0.9517172764219293
implement,0.003659559693296373,0.9517619596861743
2304963,0.0036555323224855708,0.9517884777966461
2304963 added,0.0036555323224855708,0.9517884777966461
id 2304963,0.0036555323224855708,0.9517884777966461
id 2113529,0.003649519025065006,0.951828099488218
2113529 added,0.003649519025065006,0.951828099488218
2113529,0.003649519025065006,0.951828099488218
thought,0.0036373352757547717,0.9519084789265476
poaching,0.0036347403703436082,0.9519256156525441
answers,0.0036304914987574373,0.9519536884140216
2433155 added,0.0036234537405393065,0.9520002239514668
immersive,0.0036217244990789533,0.9520116650976373
coding,0.0036193494167034547,0.9520273837774127
shellhook bitdefender,0.003614078332473283,0.9520622871678434
